d,uh,u
0.483,1.15007,1.15007
0.4835,1.14934,1.14934
0.484,1.14862,1.14862
0.4845,1.14789,1.14789
0.485,1.14716,1.14716
0.4855,1.14643,1.14643
0.486,1.14571,1.14571
0.4865,1.14498,1.14498
0.487,1.14425,1.14425
0.4875,1.14352,1.14352
0.488,1.14278,1.14278
0.4885,1.14205,1.14205
0.489,1.14132,1.14132
0.4895,1.14058,1.14058
0.49,1.13985,1.13985
0.4905,1.13911,1.13911
0.491,1.13838,1.13838
0.4915,1.13764,1.13764
0.492,1.1369,1.1369
0.4925,1.13617,1.13617
0.493,1.13543,1.13543
0.4935,1.13469,1.13469
0.494,1.13395,1.13395
0.4945,1.1332,1.1332
0.495,1.13246,1.13246
0.4955,1.13172,1.13172
0.496,1.13098,1.13098
0.4965,1.13023,1.13023
0.497,1.12949,1.12949
0.4975,1.12874,1.12874
0.498,1.12799,1.12799
0.4985,1.12725,1.12725
0.499,1.1265,1.1265
0.4995,1.12575,1.12575
0.5,1.125,1.125
0.5005,1.12425,1.12425
0.501,1.1235,1.1235
0.5015,1.12275,1.12275
0.502,1.12199,1.12199
0.5025,1.12124,1.12124
0.503,1.12049,1.12049
0.5035,1.11973,1.11973
0.504,1.11898,1.11898
0.5045,1.11822,1.11822
0.505,1.11746,1.11746
0.5055,1.1167,1.1167
0.506,1.11595,1.11595
0.5065,1.11519,1.11519
0.507,1.11443,1.11443
0.5075,1.11367,1.11367
0.508,1.1129,1.1129
0.5085,1.11214,1.11214
0.509,1.11138,1.11138
0.5095,1.11061,1.11061
0.51,1.10985,1.10985
0.5105,1.10908,1.10908
0.511,1.10832,1.10832
0.5115,1.10755,1.10755
0.512,1.10678,1.10678
0.5125,1.10602,1.10602
0.513,1.10525,1.10525
0.5135,1.10448,1.10448
0.514,1.10371,1.10371
0.5145,1.10293,1.10293
0.515,1.10216,1.10216
0.5155,1.10139,1.10139
0.516,1.10062,1.10062
0.5165,1.09984,1.09984
0.517,1.09907,1.09907
0.5175,1.09829,1.09829
0.518,1.09751,1.09751
0.5185,1.09674,1.09674
0.519,1.09596,1.09596
0.5195,1.09518,1.09518
0.52,1.0944,1.0944
0.5205,1.09362,1.09362
0.521,1.09284,1.09284
0.5215,1.09206,1.09206
0.522,1.09127,1.09127
0.5225,1.09049,1.09049
0.523,1.08971,1.08971
0.5235,1.08892,1.08892
0.524,1.08814,1.08814
0.5245,1.08735,1.08735
0.525,1.08656,1.08656
0.5255,1.08577,1.08577
0.526,1.08499,1.08499
0.5265,1.0842,1.0842
0.527,1.08341,1.08341
0.5275,1.08262,1.08262
0.528,1.08182,1.08182
0.5285,1.08103,1.08103
0.529,1.08024,1.08024
0.5295,1.07944,1.07944
0.53,1.07865,1.07865
0.5305,1.07785,1.07785
0.531,1.07706,1.07706
0.5315,1.07626,1.07626
0.532,1.07546,1.07546
0.5325,1.07467,1.07467
0.533,1.07387,1.07387
0.5335,1.07307,1.07307
0.534,1.07227,1.07227
0.5345,1.07146,1.07146
0.535,1.07066,1.07066
0.5355,1.06986,1.06986
0.536,1.06906,1.06906
0.5365,1.06825,1.06825
0.537,1.06745,1.06745
0.5375,1.06664,1.06664
0.538,1.06583,1.06583
0.5385,1.06503,1.06503
0.539,1.06422,1.06422
0.5395,1.06341,1.06341
0.54,1.0626,1.0626
0.5405,1.06179,1.06179
0.541,1.06098,1.06098
0.5415,1.06017,1.06017
0.542,1.05935,1.05935
0.5425,1.05854,1.05854
0.543,1.05773,1.05773
0.5435,1.05691,1.05691
0.544,1.0561,1.0561
0.5445,1.05528,1.05528
0.545,1.05446,1.05446
0.5455,1.05364,1.05364
0.546,1.05283,1.05283
0.5465,1.05201,1.05201
0.547,1.05119,1.05119
0.5475,1.05037,1.05037
0.548,1.04954,1.04954
0.5485,1.04872,1.04872
0.549,1.0479,1.0479
0.5495,1.04707,1.04707
0.55,1.04625,1.04625
0.5505,1.04542,1.04542
0.551,1.0446,1.0446
0.5515,1.04377,1.04377
0.552,1.04294,1.04294
0.5525,1.04212,1.04212
0.553,1.04129,1.04129
0.5535,1.04046,1.04046
0.554,1.03963,1.03963
0.5545,1.03879,1.03879
0.555,1.03796,1.03796
0.5555,1.03713,1.03713
0.556,1.0363,1.0363
0.5565,1.03546,1.03546
0.557,1.03463,1.03463
0.5575,1.03379,1.03379
0.558,1.03295,1.03295
0.5585,1.03212,1.03212
0.559,1.03128,1.03128
0.5595,1.03044,1.03044
0.56,1.0296,1.0296
0.5605,1.02876,1.02876
0.561,1.02792,1.02792
0.5615,1.02708,1.02708
0.562,1.02623,1.02623
0.5625,1.02539,1.02539
0.563,1.02455,1.02455
0.5635,1.0237,1.0237
0.564,1.02286,1.02286
0.5645,1.02201,1.02201
0.565,1.02116,1.02116
0.5655,1.02031,1.02031
0.566,1.01947,1.01947
0.5665,1.01862,1.01862
0.567,1.01777,1.01777
0.5675,1.01692,1.01692
0.568,1.01606,1.01606
0.5685,1.01521,1.01521
0.569,1.01436,1.01436
0.5695,1.0135,1.0135
0.57,1.01265,1.01265
0.5705,1.01179,1.01179
0.571,1.01094,1.01094
0.5715,1.01008,1.01008
0.572,1.00922,1.00922
0.5725,1.00837,1.00837
0.573,1.00751,1.00751
0.5735,1.00665,1.00665
0.574,1.00579,1.00579
0.5745,1.00492,1.00492
0.575,1.00406,1.00406
0.5755,1.0032,1.0032
0.576,1.00234,1.00234
0.5765,1.00147,1.00147
0.577,1.00061,1.00061
0.5775,0.99974,0.999741
0.578,0.998874,0.998874
0.5785,0.998006,0.998007
0.579,0.997138,0.997139
0.5795,0.996269,0.99627
0.58,0.9954,0.9954
0.5805,0.994529,0.99453
0.581,0.993658,0.993659
0.5815,0.992786,0.992787
0.582,0.991914,0.991914
0.5825,0.99104,0.991041
0.583,0.990166,0.990167
0.5835,0.989291,0.989292
0.584,0.988416,0.988416
0.5845,0.987539,0.98754
0.585,0.986662,0.986662
0.5855,0.985784,0.985785
0.586,0.984906,0.984906
0.5865,0.984026,0.984027
0.587,0.983146,0.983147
0.5875,0.982265,0.982266
0.588,0.981384,0.981384
0.5885,0.980501,0.980502
0.589,0.979618,0.979618
0.5895,0.978734,0.978735
0.59,0.97785,0.97785
0.5905,0.976964,0.976965
0.591,0.976078,0.976079
0.5915,0.975191,0.975192
0.592,0.974304,0.974304
0.5925,0.973415,0.973416
0.593,0.972526,0.972527
0.5935,0.971636,0.971637
0.594,0.970746,0.970746
0.5945,0.969854,0.969855
0.595,0.968962,0.968962
0.5955,0.968069,0.96807
0.596,0.967176,0.967176
0.5965,0.966281,0.966282
0.597,0.965386,0.965387
0.5975,0.96449,0.964491
0.598,0.963594,0.963594
0.5985,0.962696,0.962697
0.599,0.961798,0.961799
0.5995,0.960899,0.9609
0.6,0.96,0.96
0.6005,0.959099,0.9591
0.601,0.958198,0.958198
0.6015,0.957296,0.957297
0.602,0.956394,0.956394
0.6025,0.95549,0.955491
0.603,0.954586,0.954587
0.6035,0.953681,0.953682
0.604,0.952776,0.952776
0.6045,0.951869,0.95187
0.605,0.950962,0.950962
0.6055,0.950054,0.950055
0.606,0.949146,0.949146
0.6065,0.948236,0.948237
0.607,0.947326,0.947326
0.6075,0.946415,0.946416
0.608,0.945504,0.945504
0.6085,0.944591,0.944592
0.609,0.943678,0.943678
0.6095,0.942764,0.942765
0.61,0.94185,0.94185
0.6105,0.940934,0.940935
0.611,0.940018,0.940018
0.6115,0.939101,0.939102
0.612,0.938184,0.938184
0.6125,0.937265,0.937266
0.613,0.936346,0.936346
0.6135,0.935426,0.935427
0.614,0.934506,0.934506
0.6145,0.933584,0.933585
0.615,0.932662,0.932662
0.6155,0.931739,0.93174
0.616,0.930816,0.930816
0.6165,0.929891,0.929892
0.617,0.928966,0.928966
0.6175,0.92804,0.928041
0.618,0.927114,0.927114
0.6185,0.926186,0.926187
0.619,0.925258,0.925258
0.6195,0.924329,0.92433
0.62,0.9234,0.9234
0.6205,0.922469,0.92247
0.621,0.921538,0.921539
0.6215,0.920606,0.920607
0.622,0.919674,0.919674
0.6225,0.91874,0.918741
0.623,0.917806,0.917807
0.6235,0.916871,0.916872
0.624,0.915936,0.915936
0.6245,0.914999,0.915
0.625,0.914062,0.914062
0.6255,0.913124,0.913125
0.626,0.912186,0.912186
0.6265,0.911246,0.911247
0.627,0.910306,0.910306
0.6275,0.909365,0.909366
0.628,0.908424,0.908424
0.6285,0.907481,0.907482
0.629,0.906538,0.906538
0.6295,0.905594,0.905595
0.63,0.90465,0.90465
0.6305,0.903704,0.903705
0.631,0.902758,0.902759
0.6315,0.901811,0.901812
0.632,0.900864,0.900864
0.6325,0.899915,0.899916
0.633,0.898966,0.898966
0.6335,0.898016,0.898017
0.634,0.897066,0.897066
0.6345,0.896114,0.896115
0.635,0.895162,0.895163
0.6355,0.894209,0.89421
0.636,0.893256,0.893256
0.6365,0.892301,0.892302
0.637,0.891346,0.891346
0.6375,0.89039,0.890391
0.638,0.889434,0.889434
0.6385,0.888476,0.888477
0.639,0.887518,0.887519
0.6395,0.886559,0.88656
0.64,0.8856,0.8856
0.6405,0.884639,0.88464
0.641,0.883678,0.883678
0.6415,0.882716,0.882717
0.642,0.881754,0.881754
0.6425,0.88079,0.880791
0.643,0.879826,0.879827
0.6435,0.878861,0.878862
0.644,0.877896,0.877896
0.6445,0.876929,0.87693
0.645,0.875962,0.875962
0.6455,0.874994,0.874995
0.646,0.874026,0.874026
0.6465,0.873056,0.873057
0.647,0.872086,0.872086
0.6475,0.871115,0.871116
0.648,0.870144,0.870144
0.6485,0.869171,0.869172
0.649,0.868198,0.868198
0.6495,0.867224,0.867225
0.65,0.86625,0.86625
0.6505,0.865274,0.865275
0.651,0.864298,0.864298
0.6515,0.863321,0.863322
0.652,0.862344,0.862344
0.6525,0.861365,0.861366
0.653,0.860386,0.860386
0.6535,0.859406,0.859407
0.654,0.858426,0.858426
0.6545,0.857444,0.857445
0.655,0.856462,0.856463
0.6555,0.855479,0.85548
0.656,0.854496,0.854496
0.6565,0.853511,0.853512
0.657,0.852526,0.852526
0.6575,0.85154,0.851541
0.658,0.850554,0.850554
0.6585,0.849566,0.849567
0.659,0.848578,0.848578
0.6595,0.847589,0.84759
0.66,0.8466,0.8466
0.6605,0.845609,0.84561
0.661,0.844618,0.844618
0.6615,0.843626,0.843627
0.662,0.842634,0.842634
0.6625,0.84164,0.841641
0.663,0.840646,0.840646
0.6635,0.839651,0.839652
0.664,0.838656,0.838656
0.6645,0.837659,0.83766
0.665,0.836662,0.836662
0.6655,0.835664,0.835665
0.666,0.834666,0.834666
0.6665,0.833666,0.833667
0.667,0.832666,0.832666
0.6675,0.831665,0.831666
0.668,0.830664,0.830664
0.6685,0.829661,0.829662
0.669,0.828658,0.828658
0.6695,0.827654,0.827655
0.67,0.82665,0.82665
0.6705,0.825644,0.825645
0.671,0.824638,0.824638
0.6715,0.823631,0.823632
0.672,0.822624,0.822624
0.6725,0.821615,0.821616
0.673,0.820606,0.820606
0.6735,0.819596,0.819597
0.674,0.818586,0.818586
0.6745,0.817574,0.817575
0.675,0.816562,0.816562
0.6755,0.815549,0.81555
0.676,0.814536,0.814536
0.6765,0.813521,0.813522
0.677,0.812506,0.812507
0.6775,0.81149,0.811491
0.678,0.810474,0.810474
0.6785,0.809456,0.809457
0.679,0.808438,0.808438
0.6795,0.807419,0.80742
0.68,0.8064,0.8064
0.6805,0.805379,0.80538
0.681,0.804358,0.804358
0.6815,0.803336,0.803337
0.682,0.802314,0.802314
0.6825,0.80129,0.801291
0.683,0.800266,0.800266
0.6835,0.799241,0.799242
0.684,0.798216,0.798216
0.6845,0.797189,0.79719
0.685,0.796162,0.796162
0.6855,0.795134,0.795135
0.686,0.794106,0.794106
0.6865,0.793076,0.793077
0.687,0.792046,0.792046
0.6875,0.791015,0.791016
0.688,0.789984,0.789984
0.6885,0.788951,0.788952
0.689,0.787918,0.787918
0.6895,0.786884,0.786885
0.69,0.78585,0.78585
0.6905,0.784814,0.784815
0.691,0.783778,0.783778
0.6915,0.782741,0.782742
0.692,0.781704,0.781704
0.6925,0.780665,0.780666
0.693,0.779626,0.779626
0.6935,0.778586,0.778587
0.694,0.777546,0.777546
0.6945,0.776504,0.776505
0.695,0.775462,0.775462
0.6955,0.774419,0.77442
0.696,0.773376,0.773376
0.6965,0.772331,0.772332
0.697,0.771286,0.771286
0.6975,0.77024,0.770241
0.698,0.769194,0.769194
0.6985,0.768146,0.768147
0.699,0.767098,0.767098
0.6995,0.766049,0.76605
0.7,0.765,0.765
0.7005,0.763949,0.76395
0.701,0.762898,0.762898
0.7015,0.761846,0.761847
0.702,0.760794,0.760794
0.7025,0.75974,0.759741
0.703,0.758686,0.758686
0.7035,0.757631,0.757632
0.704,0.756576,0.756576
0.7045,0.755519,0.75552
0.705,0.754462,0.754463
0.7055,0.753404,0.753405
0.706,0.752346,0.752346
0.7065,0.751286,0.751287
0.707,0.750226,0.750227
0.7075,0.749165,0.749166
0.708,0.748104,0.748104
0.7085,0.747041,0.747042
0.709,0.745978,0.745979
0.7095,0.744914,0.744915
0.71,0.74385,0.74385
0.7105,0.742784,0.742785
0.711,0.741718,0.741718
0.7115,0.740651,0.740652
0.712,0.739584,0.739584
0.7125,0.738515,0.738516
0.713,0.737446,0.737447
0.7135,0.736376,0.736377
0.714,0.735306,0.735306
0.7145,0.734234,0.734235
0.715,0.733162,0.733163
0.7155,0.732089,0.73209
0.716,0.731016,0.731016
0.7165,0.729941,0.729942
0.717,0.728866,0.728867
0.7175,0.72779,0.727791
0.718,0.726714,0.726714
0.7185,0.725636,0.725637
0.719,0.724558,0.724558
0.7195,0.723479,0.72348
0.72,0.7224,0.7224
0.7205,0.721319,0.72132
0.721,0.720238,0.720239
0.7215,0.719156,0.719157
0.722,0.718074,0.718074
0.7225,0.71699,0.716991
0.723,0.715906,0.715907
0.7235,0.714821,0.714822
0.724,0.713736,0.713736
0.7245,0.712649,0.71265
0.725,0.711562,0.711562
0.7255,0.710474,0.710475
0.726,0.709386,0.709386
0.7265,0.708296,0.708297
0.727,0.707206,0.707207
0.7275,0.706115,0.706116
0.728,0.705024,0.705024
0.7285,0.703931,0.703932
0.729,0.702838,0.702839
0.7295,0.701744,0.701745
0.73,0.70065,0.70065
0.7305,0.699554,0.699555
0.731,0.698458,0.698459
0.7315,0.697361,0.697362
0.732,0.696264,0.696264
0.7325,0.695165,0.695166
0.733,0.694066,0.694066
0.7335,0.692966,0.692967
0.734,0.691866,0.691866
0.7345,0.690764,0.690765
0.735,0.689662,0.689663
0.7355,0.688559,0.68856
0.736,0.687456,0.687456
0.7365,0.686351,0.686352
0.737,0.685246,0.685246
0.7375,0.68414,0.684141
0.738,0.683034,0.683034
0.7385,0.681926,0.681927
0.739,0.680818,0.680818
0.7395,0.679709,0.67971
0.74,0.6786,0.6786
0.7405,0.677489,0.67749
0.741,0.676378,0.676378
0.7415,0.675266,0.675267
0.742,0.674154,0.674154
0.7425,0.67304,0.673041
0.743,0.671926,0.671926
0.7435,0.670811,0.670812
0.744,0.669696,0.669696
0.7445,0.668579,0.66858
0.745,0.667462,0.667463
0.7455,0.666344,0.666345
0.746,0.665226,0.665226
0.7465,0.664106,0.664107
0.747,0.662986,0.662987
0.7475,0.661865,0.661866
0.748,0.660744,0.660744
0.7485,0.659621,0.659622
0.749,0.658498,0.658499
0.7495,0.657374,0.657375
0.75,0.65625,0.65625
0.7505,0.655124,0.655125
0.751,0.653998,0.653999
0.7515,0.652871,0.652872
0.752,0.651744,0.651744
0.7525,0.650615,0.650616
0.753,0.649486,0.649487
0.7535,0.648356,0.648357
0.754,0.647226,0.647226
0.7545,0.646094,0.646095
0.755,0.644962,0.644962
0.7555,0.643829,0.64383
0.756,0.642696,0.642696
0.7565,0.641561,0.641562
0.757,0.640426,0.640427
0.7575,0.63929,0.639291
0.758,0.638154,0.638154
0.7585,0.637016,0.637017
0.759,0.635878,0.635878
0.7595,0.634739,0.63474
0.76,0.6336,0.6336
0.7605,0.632459,0.63246
0.761,0.631318,0.631319
0.7615,0.630176,0.630177
0.762,0.629034,0.629034
0.7625,0.62789,0.627891
0.763,0.626746,0.626746
0.7635,0.625601,0.625602
0.764,0.624456,0.624456
0.7645,0.623309,0.62331
0.765,0.622162,0.622162
0.7655,0.621014,0.621015
0.766,0.619866,0.619866
0.7665,0.618716,0.618717
0.767,0.617566,0.617566
0.7675,0.616415,0.616416
0.768,0.615264,0.615264
0.7685,0.614111,0.614112
0.769,0.612958,0.612958
0.7695,0.611804,0.611805
0.77,0.61065,0.61065
0.7705,0.609494,0.609495
0.771,0.608338,0.608339
0.7715,0.607181,0.607182
0.772,0.606024,0.606024
0.7725,0.604865,0.604866
0.773,0.603706,0.603707
0.7735,0.602546,0.602547
0.774,0.601386,0.601386
0.7745,0.600224,0.600225
0.775,0.599062,0.599062
0.7755,0.597899,0.5979
0.776,0.596736,0.596736
0.7765,0.595571,0.595572
0.777,0.594406,0.594406
0.7775,0.59324,0.593241
0.778,0.592074,0.592074
0.7785,0.590906,0.590907
0.779,0.589738,0.589738
0.7795,0.588569,0.58857
0.78,0.5874,0.5874
0.7805,0.586229,0.58623
0.781,0.585058,0.585058
0.7815,0.583886,0.583887
0.782,0.582714,0.582714
0.7825,0.58154,0.581541
0.783,0.580366,0.580367
0.7835,0.579191,0.579192
0.784,0.578016,0.578016
0.7845,0.576839,0.57684
0.785,0.575662,0.575662
0.7855,0.574484,0.574485
0.786,0.573306,0.573306
0.7865,0.572126,0.572127
0.787,0.570946,0.570946
0.7875,0.569765,0.569766
0.788,0.568584,0.568584
0.7885,0.567401,0.567402
0.789,0.566218,0.566218
0.7895,0.565034,0.565035
0.79,0.56385,0.56385
0.7905,0.562664,0.562665
0.791,0.561478,0.561478
0.7915,0.560291,0.560292
0.792,0.559104,0.559104
0.7925,0.557915,0.557916
0.793,0.556726,0.556726
0.7935,0.555536,0.555537
0.794,0.554346,0.554346
0.7945,0.553154,0.553155
0.795,0.551962,0.551962
0.7955,0.550769,0.55077
0.796,0.549576,0.549576
0.7965,0.548381,0.548382
0.797,0.547186,0.547187
0.7975,0.54599,0.545991
0.798,0.544794,0.544794
0.7985,0.543596,0.543597
0.799,0.542398,0.542398
0.7995,0.541199,0.5412
0.8,0.54,0.54
0.8005,0.538799,0.5388
0.801,0.537598,0.537598
0.8015,0.536396,0.536397
0.802,0.535194,0.535194
0.8025,0.53399,0.533991
0.803,0.532786,0.532786
0.8035,0.531581,0.531582
0.804,0.530376,0.530376
0.8045,0.529169,0.52917
0.805,0.527962,0.527962
0.8055,0.526754,0.526755
0.806,0.525546,0.525546
0.8065,0.524336,0.524337
0.807,0.523126,0.523126
0.8075,0.521915,0.521916
0.808,0.520704,0.520704
0.8085,0.519491,0.519492
0.809,0.518278,0.518278
0.8095,0.517064,0.517065
0.81,0.51585,0.51585
0.8105,0.514634,0.514635
0.811,0.513418,0.513418
0.8115,0.512201,0.512202
0.812,0.510984,0.510984
0.8125,0.509765,0.509766
0.813,0.508546,0.508546
0.8135,0.507326,0.507327
0.814,0.506106,0.506106
0.8145,0.504884,0.504885
0.815,0.503662,0.503662
0.8155,0.502439,0.50244
0.816,0.501216,0.501216
0.8165,0.499991,0.499992
0.817,0.498766,0.498766
0.8175,0.49754,0.497541
0.818,0.496314,0.496314
0.8185,0.495086,0.495087
0.819,0.493858,0.493858
0.8195,0.492629,0.49263
0.82,0.4914,0.4914
0.8205,0.490169,0.49017
0.821,0.488938,0.488938
0.8215,0.487706,0.487707
0.822,0.486474,0.486474
0.8225,0.48524,0.485241
0.823,0.484006,0.484006
0.8235,0.482771,0.482772
0.824,0.481536,0.481536
0.8245,0.480299,0.4803
0.825,0.479062,0.479062
0.8255,0.477824,0.477825
0.826,0.476586,0.476586
0.8265,0.475346,0.475347
0.827,0.474106,0.474106
0.8275,0.472865,0.472866
0.828,0.471624,0.471624
0.8285,0.470381,0.470382
0.829,0.469138,0.469138
0.8295,0.467894,0.467895
0.83,0.46665,0.46665
0.8305,0.465404,0.465405
0.831,0.464158,0.464158
0.8315,0.462911,0.462912
0.832,0.461664,0.461664
0.8325,0.460415,0.460416
0.833,0.459166,0.459167
0.8335,0.457916,0.457917
0.834,0.456666,0.456666
0.8345,0.455414,0.455415
0.835,0.454162,0.454163
0.8355,0.452909,0.45291
0.836,0.451656,0.451656
0.8365,0.450401,0.450402
0.837,0.449146,0.449147
0.8375,0.44789,0.447891
0.838,0.446634,0.446634
0.8385,0.445376,0.445377
0.839,0.444118,0.444119
0.8395,0.442859,0.44286
0.84,0.4416,0.4416
0.8405,0.440339,0.44034
0.841,0.439078,0.439079
0.8415,0.437816,0.437817
0.842,0.436554,0.436554
0.8425,0.43529,0.435291
0.843,0.434026,0.434027
0.8435,0.432761,0.432762
0.844,0.431496,0.431496
0.8445,0.430229,0.43023
0.845,0.428962,0.428963
0.8455,0.427694,0.427695
0.846,0.426426,0.426426
0.8465,0.425156,0.425157
0.847,0.423886,0.423887
0.8475,0.422615,0.422616
0.848,0.421344,0.421344
0.8485,0.420071,0.420072
0.849,0.418798,0.418799
0.8495,0.417524,0.417525
0.85,0.41625,0.41625
0.8505,0.414974,0.414975
0.851,0.413698,0.413699
0.8515,0.412421,0.412422
0.852,0.411144,0.411144
0.8525,0.409865,0.409866
0.853,0.408586,0.408587
0.8535,0.407306,0.407307
0.854,0.406026,0.406026
0.8545,0.404744,0.404745
0.855,0.403462,0.403463
0.8555,0.402179,0.40218
0.856,0.400896,0.400896
0.8565,0.399611,0.399612
0.857,0.398326,0.398326
0.8575,0.39704,0.397041
0.858,0.395754,0.395754
0.8585,0.394466,0.394467
0.859,0.393178,0.393178
0.8595,0.391889,0.39189
0.86,0.3906,0.3906
0.8605,0.389309,0.38931
0.861,0.388018,0.388018
0.8615,0.386726,0.386727
0.862,0.385434,0.385434
0.8625,0.38414,0.384141
0.863,0.382846,0.382846
0.8635,0.381551,0.381552
0.864,0.380256,0.380256
0.8645,0.378959,0.37896
0.865,0.377662,0.377662
0.8655,0.376364,0.376365
0.866,0.375066,0.375066
0.8665,0.373766,0.373767
0.867,0.372466,0.372467
0.8675,0.371165,0.371166
0.868,0.369864,0.369864
0.8685,0.368561,0.368562
0.869,0.367258,0.367259
0.8695,0.365954,0.365955
0.87,0.36465,0.36465
0.8705,0.363344,0.363345
0.871,0.362038,0.362038
0.8715,0.360731,0.360732
0.872,0.359424,0.359424
0.8725,0.358115,0.358116
0.873,0.356806,0.356807
0.8735,0.355496,0.355497
0.874,0.354186,0.354186
0.8745,0.352874,0.352875
0.875,0.351562,0.351562
0.8755,0.350249,0.35025
0.876,0.348936,0.348936
0.8765,0.347621,0.347622
0.877,0.346306,0.346307
0.8775,0.34499,0.344991
0.878,0.343674,0.343674
0.8785,0.342356,0.342357
0.879,0.341038,0.341038
0.8795,0.339719,0.33972
0.88,0.3384,0.3384
0.8805,0.337079,0.33708
0.881,0.335758,0.335759
0.8815,0.334436,0.334437
0.882,0.333114,0.333114
0.8825,0.33179,0.331791
0.883,0.330466,0.330467
0.8835,0.329141,0.329142
0.884,0.327816,0.327816
0.8845,0.326489,0.32649
0.885,0.325162,0.325162
0.8855,0.323834,0.323835
0.886,0.322506,0.322506
0.8865,0.321176,0.321177
0.887,0.319846,0.319846
0.8875,0.318515,0.318516
0.888,0.317184,0.317184
0.8885,0.315851,0.315852
0.889,0.314518,0.314518
0.8895,0.313184,0.313185
0.89,0.31185,0.31185
0.8905,0.310514,0.310515
0.891,0.309178,0.309178
0.8915,0.307841,0.307842
0.892,0.306504,0.306504
0.8925,0.305165,0.305166
0.893,0.303826,0.303826
0.8935,0.302486,0.302487
0.894,0.301146,0.301146
0.8945,0.299804,0.299805
0.895,0.298462,0.298463
0.8955,0.297119,0.29712
0.896,0.295776,0.295776
0.8965,0.294431,0.294432
0.897,0.293086,0.293086
0.8975,0.29174,0.291741
0.898,0.290394,0.290394
0.8985,0.289046,0.289047
0.899,0.287698,0.287698
0.8995,0.286349,0.28635
0.9,0.285,0.285
0.9005,0.283649,0.28365
0.901,0.282298,0.282299
0.9015,0.280946,0.280947
0.902,0.279594,0.279594
0.9025,0.27824,0.278241
0.903,0.276886,0.276886
0.9035,0.275531,0.275532
0.904,0.274176,0.274176
0.9045,0.272819,0.27282
0.905,0.271462,0.271462
0.9055,0.270104,0.270105
0.906,0.268746,0.268746
0.9065,0.267386,0.267387
0.907,0.266026,0.266026
0.9075,0.264665,0.264666
0.908,0.263304,0.263304
0.9085,0.261941,0.261942
0.909,0.260578,0.260578
0.9095,0.259214,0.259215
0.91,0.25785,0.25785
0.9105,0.256484,0.256485
0.911,0.255118,0.255118
0.9115,0.253751,0.253752
0.912,0.252384,0.252384
0.9125,0.251015,0.251016
0.913,0.249646,0.249646
0.9135,0.248276,0.248277
0.914,0.246906,0.246906
0.9145,0.245534,0.245535
0.915,0.244162,0.244162
0.9155,0.242789,0.24279
0.916,0.241416,0.241416
0.9165,0.240041,0.240042
0.917,0.238666,0.238666
0.9175,0.23729,0.237291
0.918,0.235914,0.235914
0.9185,0.234536,0.234537
0.919,0.233158,0.233158
0.9195,0.231779,0.23178
0.92,0.2304,0.2304
0.9205,0.229019,0.22902
0.921,0.227638,0.227638
0.9215,0.226256,0.226257
0.922,0.224874,0.224874
0.9225,0.22349,0.223491
0.923,0.222106,0.222106
0.9235,0.220721,0.220722
0.924,0.219336,0.219336
0.9245,0.217949,0.21795
0.925,0.216562,0.216562
0.9255,0.215174,0.215175
0.926,0.213786,0.213786
0.9265,0.212396,0.212397
0.927,0.211006,0.211006
0.9275,0.209615,0.209616
0.928,0.208224,0.208224
0.9285,0.206831,0.206832
0.929,0.205438,0.205438
0.9295,0.204044,0.204045
0.93,0.20265,0.20265
0.9305,0.201254,0.201255
0.931,0.199858,0.199858
0.9315,0.198461,0.198462
0.932,0.197064,0.197064
0.9325,0.195665,0.195666
0.933,0.194266,0.194266
0.9335,0.192866,0.192867
0.934,0.191466,0.191466
0.9345,0.190064,0.190065
0.935,0.188662,0.188662
0.9355,0.187259,0.18726
0.936,0.185856,0.185856
0.9365,0.184451,0.184452
0.937,0.183046,0.183046
0.9375,0.18164,0.181641
0.938,0.180234,0.180234
0.9385,0.178826,0.178827
0.939,0.177418,0.177418
0.9395,0.176009,0.17601
0.94,0.1746,0.1746
0.9405,0.173189,0.17319
0.941,0.171778,0.171778
0.9415,0.170366,0.170367
0.942,0.168954,0.168954
0.9425,0.16754,0.167541
0.943,0.166126,0.166126
0.9435,0.164711,0.164712
0.944,0.163296,0.163296
0.9445,0.161879,0.16188
0.945,0.160462,0.160462
0.9455,0.159044,0.159045
0.946,0.157626,0.157626
0.9465,0.156206,0.156207
0.947,0.154786,0.154786
0.9475,0.153365,0.153366
0.948,0.151944,0.151944
0.9485,0.150521,0.150522
0.949,0.149098,0.149098
0.9495,0.147674,0.147675
0.95,0.14625,0.14625
0.9505,0.144824,0.144825
0.951,0.143399,0.143398
0.9515,0.141971,0.141972
0.952,0.140544,0.140544
0.9525,0.139115,0.139116
0.953,0.137687,0.137686
0.9535,0.136256,0.136257
0.954,0.134826,0.134826
0.9545,0.133394,0.133395
0.955,0.131963,0.131962
0.9555,0.130529,0.13053
0.956,0.129096,0.129096
0.9565,0.127661,0.127662
0.957,0.126227,0.126226
0.9575,0.12479,0.124791
0.958,0.123354,0.123354
0.9585,0.121916,0.121917
0.959,0.120479,0.120478
0.9595,0.119039,0.11904
0.96,0.1176,0.1176
0.9605,0.116159,0.11616
0.961,0.114719,0.114719
0.9615,0.113276,0.113277
0.962,0.111834,0.111834
0.9625,0.11039,0.110391
0.963,0.108947,0.108947
0.9635,0.107501,0.107502
0.964,0.106056,0.106056
0.9645,0.104609,0.10461
0.965,0.103163,0.103163
